osm_id,highway_type,name,nodes
39985336,secondary,बंशीधर मार्ग,"[480425069, 6658016904, 6658016905, 6658016903, 480425323, 480425330, 6658016902, 480425342, 480425353, 480425359, 6658016900, 480425367, 2509157022, 480425377, 480425379, 6658016899, 480425380, 480425381, 6658016898, 480425385, 6658016897, 480425388, 480425389, 480425390, 6658016896, 480425391, 10736296385, 480425394, 480425395, 480425396, 480425398, 480425399, 480425403, 6658016894, 1835462959, 480425408]"
39985746,secondary,बंशीधर मार्ग,"[480425927, 12666595716, 480425929, 12666595714, 2523066532, 2453989284, 480425934, 480425937, 6657934335, 480425941, 1950451256, 480425951, 480425955, 6657934338, 6657934339, 2102383802, 2503898726, 2523028005, 2508263728, 480429319, 2088215482, 6657934363, 480425982, 480428398, 480428397, 6657934364, 6657934366, 6657934365, 6657934367, 480428392, 6657934368, 1835461897, 2396022573, 480428386]"
39985848,tertiary,Unnamed,"[480425982, 6657934359, 480426075, 2021203263, 480426086, 6657934358, 480426089, 480426091, 480426095, 11397341292, 11397341305, 480426103, 480426109, 6657934345, 6657934357, 2100921426, 480426118, 480426395, 480426120, 480426125, 6657934343, 6657934344, 480426127, 3501646805, 480426135, 480426136, 1957364497, 480426141, 2015437626, 480426142, 2015437630, 2085527711, 1957364541, 2015437632, 480426147, 1950339844, 2020287542, 13276355287, 480426152, 2021203299, 2021203301, 480426154, 2021203303]"
39985876,residential,Ichhunadi Marg,"[480423583, 13020123145, 480426344, 2088287995, 480426346, 480426348, 480426350, 480426352, 2015436078, 2015436158, 2026094254, 480426359, 2015436290, 1962342353, 2015436591, 2088288009, 2015436699, 480426363, 480428669, 480426364, 480426367, 2085592115, 1962342357, 2085592123, 2085592141, 480426375, 2490560580, 2085592144, 2022576369, 480426381, 2085592154, 1950348009, 2085592168, 2499309520, 2085592170, 480426391, 1835462122, 480426395]"
39985896,residential,Embassy Marg,"[480423628, 13020123150, 10262169958, 480426554, 2034533093, 480426561, 480426564, 2015437477, 2015437538, 992500522, 5049994457, 480426578, 2460171875, 480426581, 1950351348, 2085527672, 480426583, 8429069970, 480426586, 480426588, 480426590, 480426592, 480426594, 480426596, 6087123179, 480426598, 480426601, 12725323346, 12725323347, 13276355287]"
39985908,secondary,सुबर्ण शमशेर सडक,"[9676811906, 11508116311, 480426820, 3341959492, 1918260884, 11508116310, 480426822, 1954292598, 11508116309, 11508116308, 1490246619, 3341959468, 2021303079, 1278029484, 2485365444, 3341959487, 480426828, 3341959469, 3341959488, 480426830, 12953964917, 1887881197, 11508116307, 11508116306, 2769070360, 480426838]"
39985978,tertiary,ढुंगेधर मार्ग,"[480427205, 480427243, 1914424445, 480427245, 480427246, 1279198096, 6286503615]"
39985979,tertiary,भत्केको पुल,"[480427251, 480427259]"
39986102,secondary,प्रगति मार्ग १,"[480427213, 11958551125, 11958551126, 480428500, 2088215395, 11958551124, 2088215396, 480428509, 480428516, 2083084823, 1919902632, 480428386]"
39986163,secondary,धुम्बाराही मार्ग,"[480427213, 11140397719, 480429129, 480429134, 480429141, 1950451141, 1950451155, 1950451159, 1950451209, 11958538523, 2083084871, 2083084885, 1947208404]"
39986165,residential,Himchuli Marga,"[480429148, 1957364421, 1950451231, 1957364425, 480429299, 6657934360, 1957364422, 2515049147, 480429302, 6657934361, 1957364417, 1835462034]"
39986174,tertiary,Unnamed,"[480429533, 1957364424, 2169446244, 3489564790, 480429520, 2516033608, 1957364423, 1957364418, 480429502, 480429496, 480429493, 1835421917, 480429482]"
39986264,tertiary,जन मार्ग,"[480431031, 1889428984, 480431034, 480431038, 480431039, 480431041, 1835516197, 480431043, 6092477036, 2515008414, 11341364445, 2516280585, 2515008431, 480431053, 2515008451, 1905155675, 8424613605, 480431062, 6072596941, 480431065, 480431069, 480431072, 480431074, 1905155788, 480431075, 480431080, 3488372129, 480431083, 480431087, 11333149437, 480431089, 480431093, 480431097, 8559002602, 6081876058, 480431100]"
39986399,service,Unnamed,"[3476543173, 480432434, 3476543167, 480432435, 480432436, 480432438, 480432439, 480432440, 480432442, 480432444, 480432445, 480432446, 480432411, 480432414, 480432415, 480432416, 480432417, 480432419, 480432420, 480432422, 480432408, 480432423, 480432424, 480432426, 480432428, 480432430, 480432431, 480432432, 3476543172, 3476543173]"
39986400,footway,Unnamed,"[3476543163, 480432494, 480432491, 480432489, 480432488, 480432486, 3476543154]"
43918637,service,Unnamed,"[558561819, 2041594266, 558561820]"
44105702,tertiary,मञ्जुश्री मार्ग,"[560486636, 560486635, 560486634, 2619537148, 3066526792, 268546701, 2619537132, 268546704, 2619537137, 2619537150, 1805146170, 5281212011, 268546708, 3066526795, 1805146169, 2616028286, 2616028284, 268546711, 6294633712, 2619537129, 2619537126, 268546712, 2619537123, 268546714, 3071476251, 3071476440, 1805146168, 3066526767, 6294633713, 2619537119, 6294633714, 268308312, 6294633715, 12666418957, 1741701791, 3071473563, 268308316, 6294633716, 4413244069, 3071476439, 1805146156]"
44105884,steps,Unnamed,"[560496811, 560496812]"
44105885,path,Unnamed,"[560496813, 560496815]"
44105888,footway,Unnamed,"[370647036, 1280126480]"
44384567,primary,विश्वविद्यालयको मार्ग,"[10938937765, 5289381856, 1906513584]"
44386101,tertiary,प्रयाग पोखरीदेखि कुमारीपाटी रोडसम्म,"[12686437529, 4905222965, 564129602, 6054134703, 6054134706, 9924479318, 1000817406]"
44386103,tertiary,स्वाथा रोड,"[1933300038, 2895095427, 425268140, 1905861619, 1905861638, 13372030340, 1759675443]"
44386790,residential,Shahid Shukra Raj Sadak Paschim,"[3365877932, 3355482764, 425227598, 5450241675, 1350468462, 564137097, 10017928224]"
44386792,footway,Unnamed,"[3921582273, 564137122, 564137123]"
52666473,service,Unnamed,"[1805074836, 12273205361, 4911945723, 4911945595, 4911945582, 3489047664, 12725167803, 4912512331, 4914860425, 668708749]"
52666670,residential,Akhtiyaar Marg,"[668708812, 1805087632, 8411371921, 1805087628, 10905705652, 7111414483]"
52667947,secondary,धर्मभक्त माथेमा सडक,"[1832594030, 668709061, 2520628051, 671292590, 1278967544, 3413830444, 1278967687, 1278967626, 1278967686, 1273357422, 668709072, 668709073, 1273357427, 668709074, 668709075, 1273357487, 1273357528, 3355315855, 3355315831, 668709076, 2212550521, 668709077, 668709078, 1278967595, 3477771848, 668709079, 1947167509, 1832594195, 1832594201, 669642771]"
52736457,residential,Unnamed,"[1753700481, 1753700491, 1753700503, 1753700473, 6391961483, 1753700497, 6391961484, 6391962285, 1123056968, 6391962286, 6391962287, 669252873, 6391962288, 669252874, 6391962289, 1278980901, 6391962290, 669655704, 669252872]"
52736458,residential,Unnamed,"[1753092951, 669252875, 669252469]"
52736546,residential,Unnamed,"[314962717, 1879811919, 6092345930, 12686446133, 12686446134, 314966975]"
52736547,residential,Damkal-Chakrapath Marg,"[314962702, 669324762, 2137060212, 669252484, 3728964867, 314962717, 2520626518, 1480867723, 1880051651, 2308181843, 669252489, 2922944425, 314962705]"
52736548,residential,Siddhi Binayak Marg,"[391201074, 669273231, 6098349976, 1278967690, 669273233, 1278967636, 1052006748, 6135519332, 669273235, 1052006820, 2921796727, 669273237, 2521363767, 669273238, 669273227, 669273239, 9864962356, 9864962357, 1480919431, 669253608, 669253609, 2117331427, 3654567448]"
52736551,residential,Unnamed,"[669252479, 2520626525, 669252872, 6391961481, 1274183813, 10661120781, 669252480, 6391961482, 2521950149, 6391961478, 4965313006, 314962702]"
52736792,residential,Panchyan Marg,"[4315496392, 9928659920, 9928659919, 1931663090, 5011264722, 5011264721, 1931663091, 10740644516, 10740644515, 1931663093, 1931663095, 1832500412, 5011262206, 3038307094, 6139826919, 9908806226, 669529259]"
52737838,residential,Unnamed,"[1879736128, 1879736121, 11741362339, 1879736116, 669520007, 5659818728, 669269011, 1879736117, 1879736126, 4315496242, 669269012, 669269013]"
52737839,residential,Unnamed,"[669269016, 8393656865, 2516955009, 669269017, 8393707145, 1273357402, 1273357405, 3355315868, 669269018, 669269020, 4930230370, 1273357410, 1832594015, 669269021, 669269022, 1960744526, 669269023, 1273357413, 1273357414, 669269024, 1832593992, 6094629481, 669269025, 6094645493, 1273357415, 1960744509, 391200215]"
52739400,residential,Unnamed,"[314967067, 1753700471, 1880051628]"
52739401,residential,Unnamed,"[669324798, 3079805939, 669324762]"
52754742,tertiary,Chun Devi Marga,"[669456490, 4377153038, 1918582612, 669456694]"
52754746,residential,Unnamed,"[669457703, 6075204526, 6075204525, 2535974206, 2535971125, 2535971119, 2535971107, 480425045]"
52768051,residential,Unnamed,"[314962705, 669519385, 6054154215, 6054154214, 669519386, 6991568693, 669519388, 669519389, 669519390, 669519391, 9944048715, 669519392, 1879754196, 1278967604, 1278967555, 3047241809, 1879754194, 669519393, 1879841984]"
52768052,residential,Unnamed,"[669519400, 1879752263, 1052006785, 1879752262, 6054154284, 669519402, 1879752261, 6054156512, 669519403, 669519404, 6054156506]"
52768053,residential,Unnamed,"[669519402, 669519389]"
52768054,residential,Unnamed,"[669519404, 1052006844, 1052006741, 669519405, 314962694]"
52768098,residential,Unnamed,"[669252479, 3079795571, 669252469, 314962713]"
52768164,residential,Bhanimandal Sadak,"[1496573259, 314964022, 669521068, 6287434690, 1274183608, 12925801589, 669521069, 1278967549, 12925801588, 1278967525, 2143517283, 6525021469, 6991550341, 9944684324, 669521070, 1000817385, 1000817386, 1895370637, 2610659558]"
52768898,residential,Man bhawan Marga,"[669529183, 669529184, 4918392039, 4918392040, 669642793, 11844798248, 4903499457, 669529185, 669529186, 3366877274, 1871089260, 3366877280, 1832603564, 669529187, 1278980934, 669529188, 3366877281, 1832603552, 669529189, 669529190]"
52768899,residential,Unnamed,"[669273238, 669529198, 1480919432, 2921786894, 669529199, 669529200, 669529201, 6135534980, 669799080, 6135534981, 2520628050, 669799081, 2902204692, 669799083, 2902204691, 2520628052, 1052006857, 6135534982, 6135534983, 669799084, 6135534984, 6135535985, 669799085]"
52768966,residential,Shri Sai Marg,"[314962647, 669530122, 3353846341, 669530123, 1753696756, 1937703887, 669530125, 1937703851, 1880072134, 1052006853]"
52782403,residential,Machhindra Marg,"[360455544, 6089246053, 1278980956, 6089246054, 669642742, 669642745, 3489688533, 6089246048, 1753692764, 1937718461, 1753692762, 9032611181, 1753686245, 1753686244, 1052006814]"
52782405,residential,पूर्ण चण्डी मार्ग पश्चिम,"[669642745, 12324835911, 669642754, 3489688510, 669642758, 3111513215, 669642761, 669642763, 6252049689, 6252049688, 669642766, 3111513213, 1278981003, 1278980923, 9972249665]"
52782407,secondary,Unnamed,"[669642771, 13000949924, 669642772, 3495785945, 3495786957, 669642774, 1498830739, 1498830754, 669642776]"
52782410,secondary,कालो पुल,"[669642776, 1956122810]"
52782411,residential,Unnamed,"[1274183808, 669642798, 2355652820, 669642799, 669642800, 669642742]"
52782412,residential,Kumaripati Jagganath Marga,"[669529195, 669642803, 4891503304, 11844798236, 669642808, 3486745161, 1832603566, 669642811, 669642812, 6054438388, 669642813, 669642814, 1908509214, 1273478260, 1832609116, 4903637607, 1832609117]"
52782414,residential,Lokeshwar Marga,"[669642793, 6287434708, 4903519477, 4903519476, 669642816, 6287434707, 3489688423, 3483663432, 669642817, 11844798252, 669642818]"
52783973,residential,Chidiyaghar Marga,"[669716160, 669716167, 1815689370, 6287434695, 6287434692, 6287434694, 6287434696, 6287434693, 1274183811]"
52788329,residential,Unnamed,"[669762949, 669762950]"
52788716,residential,Unnamed,"[670393123, 670393124, 670393125, 4943424970, 670393127, 670393129, 670393130, 2763841208, 4934963464, 670393131, 670393132, 4934963475, 2384986315, 1278967616, 2516917208, 670393135, 2516942470, 2516905946, 2516942623, 2824320057, 2824320058, 2516896807, 2516895593, 2837452615, 670393138, 6122792025, 670393139, 8393731800, 2516890172, 670393140, 1895460776, 2516884284, 669269016, 10926041164, 10926041160, 10926040519, 6095253185]"
52794309,residential,Shanti chowk Marga,"[669781718, 4912135334, 4912135706, 669726419]"
52799481,primary,एला सादक,"[1506236651, 317532275, 317532273, 1731658959, 317532274, 314964020, 317532031, 103589501]"
52885478,residential,Thasikhel Siddibinayak Marga,"[669529190, 670393087, 3483205951, 1937713249, 670393088, 670393089, 670393090, 1871802063, 3486744957, 670393091, 4873601422, 4873601421, 4873600420, 1937704594, 3486744921, 4873618485, 4873618486, 4873618487, 4873618488, 670393093]"
52885479,residential,Unnamed,"[670393099, 10187536797, 3711553334, 670393096, 6054513404, 2521428402, 3734835019, 669799085, 669799086, 669799087, 669799088, 669799078]"
52885480,residential,Trimurti Marga,"[670393106, 670393107, 670393108, 670393109, 670393110, 6054285042, 670393111, 6054285043, 670393112, 670393113, 6102719601, 670393114, 670393115]"
52885481,residential,Unnamed,"[669799085, 670393117, 1832594077, 6121159965, 670393120, 1273357502]"
52916460,primary,Unnamed,"[317532271, 1273357431]"
52916461,primary,बागमती पुल,"[103589501, 317532271]"
52990052,residential,Unnamed,"[669252874, 3047241793, 669252479, 2137060528, 671274961, 2137060584, 671274962, 2137060622, 671274964, 671274965, 6391961479, 671274966, 6391961480, 671274941]"
52990105,residential,Ghusingal Marga West,"[671276867, 2375440142, 671276870, 2375440166, 1832594111, 1832594124, 671276899, 1273357521, 1273357587, 1273357476, 1273357428]"
52990572,residential,Unnamed,"[669269013, 671278883, 4315496194, 671278885, 671278886, 6525036830, 671278888]"
52991212,residential,Unnamed,"[668709081, 671292290, 671292294]"
52991214,residential,Unnamed,"[670393123, 4943338750, 6525277214, 671292385, 4943338749, 8395539423, 8395539424, 671292394, 671292400, 4943357666, 4943357665, 668709078]"
52991219,residential,Unnamed,"[1947167490, 6098350041, 6525258718, 671292434, 4932007571, 671292447, 3355315857, 6525258729, 671292448, 671292452, 4932027919, 1278967602, 1278967624, 671292458, 671292461, 8603686658, 1278967534, 671292467, 671292471]"
52991224,residential,Unnamed,"[391201073, 669529207, 671292609, 671292615, 671292619, 671292650, 671292651, 4932040607, 671292471]"
52991231,residential,Teen Khamba Marga,"[671276782, 671276845, 3047240286, 3047240279, 3047240289, 671276863, 671276867, 671292777, 5047677521, 671292782, 5047677511, 4890376506, 5050310568, 671292788, 1273357433]"
52993394,residential,Unnamed,"[671300434, 671300450, 10187536805, 1832594115, 671276899]"
53016675,residential,Sahid Sukra Marg,"[669642783, 12558842998, 671498635, 8395775815, 1906506577, 671498653, 8395753193, 671498674, 671498690, 8395753194, 671498696, 671498702, 671498707]"
53016677,secondary,Teku Dovaan marg,"[669642783, 3066254488, 671498750, 3488665239, 671498764, 671498769, 12558842997, 671498771]"
53016679,residential,Bagmati Marg,"[1278967673, 671498806, 671498809]"
53016680,residential,Teku Dovaan marg,"[671498789, 1278967673]"
53017597,residential,Manakamana Marg,"[9999912924, 671513562, 6525263187, 4928008739, 4928008740, 671513560, 671513559, 1753129107, 4928008737, 4928008738, 671513558, 671513557, 671513555, 4928200537, 671513554, 4928200538, 671513553, 1278967631, 671513552, 1879841970, 1751048514, 4928307931, 671513551]"
53017728,service,Unnamed,"[671515061, 2049458726, 1879736115, 671515064, 2049458751, 671515065, 2049458770, 671515066, 671515067, 671515068, 2084139219, 671515070, 671515071, 2049458593, 671515072, 2049458579, 671515073, 2049458581, 1879736113, 2049458601, 671515074, 2049458637, 1879736111, 1879736120, 671515061]"
53056242,residential,Dallu Awas Marg,"[1832337500, 3067917286, 6294654506, 3067917300, 671853963, 6102407169, 6294654507, 671853964, 671853965, 6294654512, 671853966, 1832337439, 1952293770, 1832337282, 1952293762, 1832337268]"
