is_operational,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,suitability
0.0,-0.4076633082280932,-0.40834199388362064,0.0,0.4656171365864908,-0.3031149992588261,-0.4931252135387701,0.07934876610190936,-1.1381489008872223,1.12112642947786,-0.12086413820110069,-0.5428766428373424,-0.5083311688640983,-0.39472694150947424,-0.1303634774866973,0.5002391423644345,-0.3342556429811568,0.6273648527466776,0
0.0,-0.37702998779658564,-0.40834199388362064,0.0,0.7200116723133521,-0.13440714759614497,0.17489514098594391,0.07934876610190936,-0.699496082048595,-0.3585482239106955,-0.12086413820110069,0.33377960504279486,0.11869053235270229,0.3670220779534732,0.01962959849324571,0.05656809251878869,0.7677344510421036,0.6273648527466776,0
0.0,-0.46892994909110836,-0.6414892240158625,0.0,1.2174013289500454,0.20300855572921736,0.5350816644287371,-1.6865833475703695,-0.699496082048595,-1.01200860383356,-0.6033980639963348,-0.28771069731343984,-0.5083311688640983,0.8732178382785841,-1.580034777271903,-0.43639974064303994,-1.3360648193659388,0.6273648527466776,0
0.0,-0.4076633082280932,-0.6414892240158625,0.0,0.501258344938467,-0.021935246487690865,-0.4569436861515908,-1.2451003191522998,-0.699496082048595,0.7492048224374709,-0.12086413820110069,-1.2744681433509755,-0.5083311688640983,0.7719657631663236,-1.0303219333663534,0.3171368043328982,-0.6848888547158306,0.6273648527466776,0
0.0,-0.7446298329746766,-0.5637734806384486,0.0,-0.20175366757501476,0.4841883085003526,-1.0432938405933463,-1.9809053665157492,-1.1381489008872223,1.1143664945131404,1.8092715649798354,-0.5523160459715502,1.3727339347863037,-1.6994377906905613,-0.08010401747247561,2.0777362084822864,0.06646802757275592,-1.281979983475494,0
0.0,-0.5914632308171387,-0.5637734806384486,0.0,0.8647409515725927,-0.41558690036728024,-0.41471251431382156,-0.80361729073423,-1.1381489008872223,1.2814871089187005,-0.12086413820110069,0.1000599834398122,0.11869053235270229,-0.36229009294128367,-0.5803427054265252,0.10586487583497145,-1.0856125252697433,-0.07727431300198072,0
0.0,-0.6220965512486463,-0.5637734806384486,0.0,0.43444911632727207,-0.41558690036728024,-0.8329523566190022,-0.6564562812615401,-0.2608432632099677,0.817930827912117,-0.12086413820110069,-0.3673037445410793,-0.5083311688640983,-0.8660950895273046,-0.6302095134093859,0.45798475666484906,-0.08380334888496084,-0.31973080014130434,0
0.0,-0.8365297942691993,-0.4860577372610346,0.0,-2.5872615885259345,0.7653680612714879,-1.0523683072692305,0.3736707850472892,0.616462374467287,-0.48035223725647075,-0.12086413820110069,0.527853733482105,0.11869053235270229,-0.9568148811403319,0.21948948245604855,1.8664642799843598,0.36701078048819036,-2.005561062281912,0
0.0,-0.6220965512486463,-0.33062625050620664,0.0,-1.0053402639805114,-0.13440714759614497,-0.3373468689360895,-0.6564562812615401,0.17780955562865963,-0.031317298025950735,1.3267376391846015,-0.618165322235783,0.11869053235270229,-0.7552153442224936,0.2697489424702702,0.7115110708623612,0.6675535334036257,-0.31973080014130434,0
0.0,-0.5608299103856311,-0.40834199388362064,0.0,0.3259382309803638,0.821604011825715,-1.503183158154509,0.5208317945199791,1.0551151933059144,-0.31197978304262936,-0.6033980639963348,-1.5493435626191037,1.9997556360031044,-0.8430920654430898,0.519475634415934,1.9439306537669325,0.7677344510421036,0.1651821741373422,0
